source	line	reference	exists_worktree	tracked_main	tracked_lc1	classification	exists_canonical
scripts/grm_adm2_default_on_gate.py	674	scripts/grm_e2e_session.py	True	True	True	tracked-both	True
scripts/grm_adm2_default_on_gate.py	805	tests/test_grm_	False	False	False	untracked-or-dynamic	False
scripts/grm_adm2_default_on_gate.py	806	tests/test_gqa_ragged_cuda_bank.py	True	True	True	tracked-both	True
scripts/grm_adm2_default_on_gate.py	809	tests/test_grm_admission.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm2_default_on_gate.py	810	tests/test_grm_probe_ladder.py	True	True	True	tracked-both	True
scripts/grm_adm2_default_on_gate.py	811	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
scripts/grm_adm2_default_on_gate.py	812	tests/test_grm_adm1_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm2_default_on_gate.py	813	tests/test_grm_adm1_3_dual_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm2_default_on_gate.py	814	tests/test_grm_importance_telemetry.py	True	True	True	tracked-both	True
scripts/grm_adm2_default_on_gate.py	815	tests/test_grm_fold_recovered_guard.py	True	True	True	tracked-both	True
scripts/grm_adm2_default_on_gate.py	893	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_adm2_default_on_gate.py	894	scripts/grm_adm2_default_on_gate.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_cmc1_gpu_arms.py	10	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_cmc1_gpu_arms.py	10	scripts/grm_cmc1_gpu_arms.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_cmc1_gpu_arms.py	64	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_cmc1_gpu_arms.py	188	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_cmc1_gpu_arms.py	982	/home/vader/.cache/huggingface/hub/models--openbmb--MiniCPM3-4B/	True	False	False	absolute-external	True
scripts/grm_cmc1_gpu_gate.py	32	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_cmc1_gpu_gate.py	311	/tmp/grm_cmc1_selftest_sup.jsonl	False	False	False	absolute-external	False
scripts/grm_cmc1_gpu_gate.py	328	/tmp/grm_cmc1_selftest_diag.json	False	False	False	absolute-external	False
scripts/grm_cmc1_mechanism.py	487	artifacts/grm_three_pass/ladder_on_full_default_single/	True	False	False	untracked-or-dynamic	True
scripts/grm_cmc2_depth_sweep.py	685	/tmp/grm_cmc2_synthetic	False	False	False	absolute-external	False
scripts/grm_cmc2_gpu_sweep.py	16	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_cmc2_gpu_sweep.py	16	scripts/grm_cmc2_gpu_sweep.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_cmc2_gpu_sweep.py	78	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_cmc2_gpu_sweep.py	362	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_det1_11_census.py	75	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_11_census.py	76	orders/GRM_DET1_11_ACHIEVED_COUNT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	30	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_det1_2_gpu.py	78	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	79	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	81	scripts/grm_det1_2_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	82	scripts/grm_det1_2_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	191	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	195	core/grm_admission.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	208	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	212	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
scripts/grm_det1_2_gpu.py	221	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	225	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	238	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	245	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	372	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	382	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	382	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	383	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_2_gpu.py	383	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_3_gpu.py	67	scripts/grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_3_gpu.py	68	scripts/grm_det1_3_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_3_gpu.py	70	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_3_gpu.py	71	tests/test_grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	58	tests/fixtures/supersession_battery/correction_then_restatement.json	True	True	True	tracked-both	True
scripts/grm_det1_4_gpu.py	61	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_det1_4_gpu.py	92	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
scripts/grm_det1_4_gpu.py	93	scripts/grm_det1_3_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	94	scripts/grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	95	scripts/grm_det1_4_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	96	scripts/grm_det1_baseline_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	97	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	98	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	99	tests/test_grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_4_gpu.py	100	tests/test_grm_det1_baseline_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_analyze.py	601	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_analyze.py	602	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_analyze.py	603	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_analyze.py	614	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_analyze.py	1308	config/active-session	False	False	False	untracked-or-dynamic	False
scripts/grm_det1_5_gpu.py	65	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_5_gpu.py	66	orders/GRM_DET1_5_RACE_CAMPAIGN.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	67	orders/GRM_DET1_DEMAND_DETECTOR_RACE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	68	orders/GRM_DET1_6_PLANT_ON_FORK.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	69	orders/GRM_DET1_7_PLANT_REALIGN.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	70	orders/GRM_DET1_8_SYNTH_TURN_SNAPSHOTS.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	71	orders/GRM_DET1_9_SUBSTITUTION_POOL.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	214	orders/GRM_DET1_11_ACHIEVED_COUNT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	297	scripts/grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	298	scripts/grm_det1_4_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	299	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	300	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	301	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	302	tests/test_grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	303	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	306	scripts/grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	309	scripts/grm_det1_4_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	310	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	311	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	312	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	313	tests/test_grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	314	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	318	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	319	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	320	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	321	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	322	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	325	scripts/grm_det1_7_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	326	scripts/grm_det1_7_source_auth.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	327	tests/test_grm_det1_7_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	328	tests/test_grm_det1_7_source_auth.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	332	scripts/grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	335	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	338	tests/test_grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	341	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	346	scripts/grm_det1_8_source_auth.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	349	tests/test_grm_det1_8_source_auth.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	355	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	362	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	367	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	371	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	375	scripts/grm_det1_7_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	379	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	383	tests/test_grm_det1_7_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	394	scripts/grm_det1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	398	scripts/grm_det1_baseline_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	401	tests/test_grm_det1_3_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	406	scripts/grm_det1_9_findings.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	409	scripts/grm_det1_9_source_auth.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	412	tests/test_grm_det1_9_findings.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	415	tests/test_grm_det1_9_source_auth.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	424	scripts/grm_det1_11_census.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	428	tests/test_grm_det1_11_achieved.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	431	tests/test_grm_det1_11_census.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	435	tests/test_grm_det1_11_envelope_lineage.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	606	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1447	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1470	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1471	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1472	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1473	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1474	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1481	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1482	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1483	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1484	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1485	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1957	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1958	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1959	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1960	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1961	tests/test_grm_det1_5_campaign.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1974	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	1976	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	2014	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	2016	scripts/grm_det1_5_lead.sh	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_gpu.py	4666	scripts/grm_det1_5_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_lead.sh	16	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_5_lead.sh	17	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_lead.sh	19	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_det1_5_lead.sh	33	scripts/grm_det1_11_census.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_lead.sh	34	scripts/grm_det1_11_census.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_5_workers.py	71	tests/fixtures/supersession_battery	True	False	False	untracked-or-dynamic	True
scripts/grm_det1_5_workers.py	560	config/active-path	False	False	False	untracked-or-dynamic	False
scripts/grm_det1_7_source_auth.py	26	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_7_source_auth.py	27	orders/GRM_DET1_7_PLANT_REALIGN.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_8_source_auth.py	21	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_8_source_auth.py	22	orders/GRM_DET1_8_SYNTH_TURN_SNAPSHOTS.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_8_source_auth.py	42	artifacts/grm_det1/run_20260831T160525Z_2/	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_9_findings.py	29	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_9_findings.py	30	orders/GRM_DET1_9_SUBSTITUTION_POOL.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_9_source_auth.py	22	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_9_source_auth.py	23	orders/GRM_DET1_9_SUBSTITUTION_POOL.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_9_source_auth.py	43	artifacts/grm_det1/run_20260831T160525Z_2/	False	False	False	untracked-or-dynamic	True
scripts/grm_det1_gpu.py	4	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_det1_gpu.py	33	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_det1_gpu.py	54	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_det1_gpu.py	63	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/grm_det1_gpu.py	70	scripts/grm_det1_baseline_registry.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_gpu.py	73	scripts/grm_det1_analyze.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_gpu.py	74	scripts/grm_det1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_gpu.py	75	scripts/grm_det1_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_det1_register.py	42	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/grm_det1_register.py	46	/mnt/ForgeRealm/Project-Tensor/tensor_cuda/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_det1_register.py	245	core/_normalize_scores	False	False	False	untracked-or-dynamic	False
scripts/grm_e2e_session.py	4	docs/GRM_E2E_RECEIPT_PLAN.md	True	True	True	tracked-both	True
scripts/grm_e2e_session.py	26	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_e2e_session.py	80	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/grm_e2e_session.py	197	artifacts/grm_e2e/smoke_session_20260708_154313/run_config.json	True	True	True	tracked-both	True
scripts/grm_e2e_session.py	1554	core/grm_three_pass.py	True	True	True	tracked-both	True
scripts/grm_eb1_longhorizon_gpu.py	4	orders/GRM_EB1_EPHEMERAL_BOAT_FRAME.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_eb1_longhorizon_gpu.py	406	orders/GRM_EB1_EPHEMERAL_BOAT_FRAME.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_lsr_p2c_1_census.py	4	orders/GRM_LSR_P2C_1_E2E_CENSUS_SCORING.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_lsr_p2c_1_census.py	5	artifacts/lsr_p2c_1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_lsr_p2c_1_gpu.py	4	orders/GRM_LSR_P2C_1_E2E_CENSUS_SCORING.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_lsr_p2c_1_gpu.py	5	artifacts/lsr_p2c_1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_lsr_p2c_1_gpu.py	61	artifacts/lsr_p2c_1/	False	False	False	untracked-or-dynamic	True
scripts/grm_lsr_p2c_1_gpu.py	64	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_lsr_p2c_1_gpu.py	211	scripts/grm_det1_2_gpu._load_model_repo	False	False	False	untracked-or-dynamic	False
scripts/grm_rs1_amendment.py	4	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_amendment.py	6	artifacts/grm_rs1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_amendment.py	48	tests/test_grm_rs1_read_strength.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_amendment.py	167	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_amendment.py	223	tests/test_grm_rs1_read_strength.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_read_strength_gpu.py	4	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_read_strength_gpu.py	5	artifacts/grm_rs1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_read_strength_gpu.py	6	scripts/grm_rs1_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_read_strength_gpu.py	23	scripts/lsr_p2c_replay_gpu	False	False	False	untracked-or-dynamic	False
scripts/grm_rs1_read_strength_gpu.py	74	scripts/gpt_oss20b_turn_prompt_sweep.py	True	True	True	tracked-both	True
scripts/grm_rs1_read_strength_gpu.py	75	docs/GPT_OSS_20B_APA_GRM_SYNTHESIS.md	True	True	True	tracked-both	True
scripts/grm_rs1_read_strength_gpu.py	93	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs1_read_strength_gpu.py	300	scripts/grm_rs1_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_read_strength_gpu.py	360	scripts/gpt_oss20b_turn_prompt_sweep.py	True	True	True	tracked-both	True
scripts/grm_rs1_read_strength_gpu.py	361	docs/GPT_OSS_20B_APA_GRM_SYNTHESIS.md	True	True	True	tracked-both	True
scripts/grm_rs1_read_strength_gpu.py	972	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_registration.py	4	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_registration.py	7	artifacts/grm_rs1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_registration.py	15	artifacts/grm_eb1/grm_eb1_summary.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_registration.py	19	artifacts/lsr_p2c/lsr_p2c_g2_summary_d5efcb7969279860.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_registration.py	187	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_registration.py	196	scripts/grm_rs1_	False	False	False	untracked-or-dynamic	False
scripts/grm_rs1_registration.py	242	docs/GPT_OSS_20B_APA_GRM_SYNTHESIS.md	True	True	True	tracked-both	True
scripts/grm_rs1_registration.py	243	scripts/gpt_oss20b_turn_prompt_sweep.py	True	True	True	tracked-both	True
scripts/grm_rs1_registration.py	268	scripts/grm_rs1_read_strength_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_registration.py	313	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs1_results.py	4	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_results.py	7	scripts/grm_rs1_read_strength_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_results.py	8	artifacts/grm_rs1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_results.py	61	artifacts/grm_rs1/	False	False	False	untracked-or-dynamic	True
scripts/grm_rs1_results.py	286	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs1_results.py	290	scripts/grm_rs1_	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_amendment.py	4	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_amendment.py	5	artifacts/grm_rs2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_amendment.py	53	scripts/grm_rs2_mount_read_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_amendment.py	119	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_amendment.py	121	artifacts/grm_rs2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_amendment.py	207	core/gpt_oss20b_tc.py::GptOssAttentionTC.__call__	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_amendment.py	208	core/graft_arena.py::ArenaCache.deposit	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_amendment.py	209	core/graft_arena.py::ArenaCache._harvest	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_amendment.py	210	scripts/grm_det1_3_gpu.py::_install_lived_nodes	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_amendment.py	233	scripts/grm_rs2_mount_read_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_mount_read_gpu.py	4	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_mount_read_gpu.py	5	artifacts/grm_rs2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_mount_read_gpu.py	6	scripts/grm_rs2_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_mount_read_gpu.py	78	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs2_mount_read_gpu.py	540	scripts/grm_rs2_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_mount_read_gpu.py	749	scripts/grm_rs2_mount_read_gpu._deposit_with_prefix	False	False	False	untracked-or-dynamic	False
